publishedAt,authorDisplayName,textDisplay,likeCount,Label
2025-09-01T02:09:56Z,@nursaninur8030,Bubarkan DPR,0,POSITIF
2025-09-01T02:09:13Z,@LagenPutra,Terbaik serta Hebat Puan Salsa kerana anda memiliki serta punyai Diri yang Hebat2 dan saya bangga Puan dipihak Rakyat...saya doakan Puan salsa dipermudahkan segala urusan mu serta dimurahkan Rezeki bersama keluarga tersayang...salam saya dari Malaysia🤲🏻,9,POSITIF
2025-09-01T02:01:16Z,@sukmamulia3784,Lanjutkan SALSA!!!!!!!,0,POSITIF
2025-09-01T01:57:47Z,@dwiandini9924,terakhir baca short video pak syahroni ini minta dikembalikan Flash dish warna putih. pasca dijarah rumah nya... mmmmh.. ayo yang ambil flash dishnya spoiler isi nya apa.. buka ke publik.. setuju ngak??,0,POSITIF
2025-09-01T01:52:47Z,@AboriginalFreestyleMusic,Nggak mungkin menang apa lagi nilai rata² cuma 6,0,NEGATIF
2025-09-01T01:38:53Z,@AcepMulyana-i9b,Pecat sahroni,0,NEGATIF
2025-09-01T01:36:57Z,@wayandarsana,Ini baru orang yang brani😂,0,POSITIF
2025-09-01T01:34:28Z,@Samsu-p1v,"Hukum bagi orang yg merendahkan rakyat harusnya dipecat biar merasakan menjadi orang miskin ,betapa beratnya membayar pajak ,biar hati nuraninya sadar.",0,POSITIF
2025-09-01T01:30:35Z,@Munadlifah-v3m,Syahroi ntar di kasih pensiun 15 juta perbulan.. mantap tu.. ke enakan banget,0,POSITIF
2025-09-01T01:29:39Z,@VivoY19-c2o,Ahmad satroni itu kalau saya melihat sdh banyak yang ke titik tak diopen untuk debat dia itu tidak punya rasamalu<br><br>😮,0,POSITIF
2025-09-01T01:25:03Z,@riepermata8523,P DIDDY versi Indonesia.  😮😮,0,NEGATIF
2025-09-01T01:21:44Z,@JuminganSetyono-w7p,"Jangan sok pLing di atas,,,,diatas langit. Masih ada langit ,sok jago ,sok pinter,,",0,POSITIF
2025-09-01T01:21:31Z,@YohanesSawi-uk6fb,Terimakasih Salsa Ervina,0,POSITIF
2025-09-01T01:13:27Z,@TeguhWiyono-q7j,"Pimpinan&amp;anggota DPR itu perlu org cerdas&amp;baik hatinya seperti mbak Salsha..<br>DPR akan rusak kl dipimpin oleh org krg mumpuni yg tidak pintar,aplg hatinya krg baik cenderung jahat,judes dsb..<br>Dampaknya DPR nya yg enak Rakyat yg menderita.",0,POSITIF
2025-09-01T01:05:20Z,@JOSINALATUMAHINA,Pecat ahmad saroni,0,NEGATIF
2025-09-01T01:01:30Z,@GigiYanto-t9m,Merdeka❤❤❤mbak salsa🎉🎉,0,POSITIF
2025-09-01T00:54:36Z,@igustibagussurajaya5433,Gampang sekali bubarkan DPR pemilu yg akan dtang jgn pilih DPR rakyat harus bersatu otomatis DPR bubar jgn ada sengkuni,0,POSITIF
2025-09-01T00:52:53Z,@igustibagussurajaya5433,Jwb Sahroni  apa aja kerjaan DPR tolong paparkan kepada rakyat,0,NEGATIF
2025-09-01T00:46:53Z,@gatauuahh,klu yg berpendidikan tdk bisa berbuat keadianl apalagi yg tdk punya pendidikan.,0,POSITIF
2025-09-01T00:46:04Z,@zaenalabidin4800,mbak vera  kmn y biasa paling lantang bersuara,0,NEGATIF
2025-09-01T00:29:00Z,@Salwneemum,😂😂 RAKYAT aja susah cari krjaan KOQ DPR KYA GK ADA BTASNYA KRJANYA APAAN SIH SMPAI RATUSAN BGTU  😂😂😂 YG KOCAAKNYA JLEK NILAINYA MSIH BISA JDI DPR😂😂😂,0,POSITIF
2025-09-01T00:28:42Z,@Salwneemum,😂😂 RAKYAT aja susah cari krjaan KOQ DPR KYA GK ADA BTASNYA KRJANYA APAAN SIH SMPAI RATUSAN BGTU  😂😂😂 YG KOCAAKNYA JLEK NILAINYA MSIH BISA JDI DPR😂😂😂,0,POSITIF
2025-09-01T00:22:45Z,@EniNurheni-b2y,Makasih ba,0,POSITIF
2025-08-31T23:53:45Z,@Gakadanama9217,Bukan wakil rakyat bohong dia.wakil partainya itu benar bangett.,0,POSITIF
2025-08-31T23:51:27Z,@YasminSyarif-r9l,KEDAULATAN. NKRI. DI. TANGAN. RAKYAT. SOAL. TURUNKAN.  PRESIDEN. DAN. BUBARKAN.   DPR.  MASALAH.  KECIL. BUAT. RAKYAT. BERTINDAK,0,POSITIF
2025-08-31T23:40:35Z,@HariJohari-t2p,DPR hrs dibubarkan,0,NEGATIF
2025-08-31T23:36:40Z,@Matabatin92,"LANJUTKAN DEMONSTRASI SAMPAI KEADILAN DI TEGAKAN DI BUMI PERTIWI.<br>INILAH MOMENTUM UNTUK INDONESIA BANGKIT<br>AYOO MARI SELURUH KAUM MUDA,KAUM CENDEKIAWAN SEPERTI ADIK SALSA, MARI BERSATU,SUARAKAN NURANIMU YANG SELAMA INI DI BUNGKAM. <br>KIRANYA TUHAN YANG MAHA ESA SENANTIASA MENYERTAI KITA SEMUA<br><a href=""http://www.youtube.com/results?search_query=%23indonesiasedangtidakbaikbaiksaja"">#indonesiasedangtidakbaikbaiksaja</a><br><a href=""http://www.youtube.com/results?search_query=%23indonesiareset2025"">#IndonesiaReset2025</a><br>🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",0,POSITIF
2025-08-31T23:27:55Z,@acaycay320,Mantap emba salsa,0,POSITIF
2025-08-31T23:19:45Z,@AhmadJumadin-n5i,dua  jempol buat mba salsa,0,POSITIF
2025-08-31T22:38:29Z,@OndaTarganda,Di ajak debat sma mbk salsa udh ciutt😂,0,POSITIF
2025-08-31T21:38:48Z,@mustakimtakim4792,Ada sepatu mau di semer,0,POSITIF
2025-08-31T20:44:31Z,@justpractice3773,Tangkap siapapun yg melawan koruptor,0,POSITIF
2025-08-31T19:59:25Z,@rickychanel4140,Seru di tunggu debat nya mbak salsa sama karyawan rakyat,1,POSITIF
2025-08-31T19:28:14Z,@DickyFimantara,Mana ada wakil rakyat dengan nilai ijazah rata rata 6 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,NEGATIF
2025-08-31T19:21:00Z,@ipungkao-j7v,"Oke ladys,ogut suport bwt lou",0,POSITIF
2025-08-31T19:01:32Z,@RikoBojan,Rakyat rela mati buat mbak salsa ❤❤❤,0,NEGATIF
2025-08-31T18:59:46Z,@Anakmmh-q9z,Tantang trs MBK salsa sharoni cumi cuca mingkim,0,POSITIF
2025-08-31T18:53:16Z,@dyahaprilia9336,"LUAR Biasa,👍👍👍👍👍👍👍🙏",0,POSITIF
2025-08-31T18:19:41Z,@DwiSetiyadi-p4m,dukung mb Salsa🙏🙏,0,POSITIF
2025-08-31T18:11:42Z,@AzmRacing,Info di luar negri  posisi si ahmad kawan kawan,0,POSITIF
2025-08-31T17:55:56Z,@sunanikpipit-ru3ir,"Voice who-jareku di katoki bh&#39;i sharoni,tibae wi di soppingno katoki mr.rod+di bh&#39;i mr.yopi,menowo mati meninggalkan gading yg tak retak,warisan notaris rahasia,Yoh boy Kenneth gak dadi2 BH+katok menowo sak sikile ayam pun duweke warisan boy tourist yg mati,sikile ayam chikhen sing di mamam eating tonight iku,lek gak kenek di gagrati copoti kaos kaki hitam new Indomart,boy Kenneth gak nokokne jarene,bagi kami lah Iyo gak nukokno Ola OPO koq wani jaluk rampas heh?harusnya  jangan wani gitu.",0,POSITIF
2025-08-31T17:45:07Z,@SYUHUDULKATSRAHFIWAHDAH,hebat salsa luv u,0,POSITIF
2025-08-31T17:30:30Z,@AbieBabnic,Jangan ribut...dah d jarah rumah dia,0,NETRAL
2025-08-31T17:27:58Z,@MasSudarman-t6c,Kita sebenarnya sudah di tipu sejak 30 yang lalu masala dengan DPR DPR itu cuma untuk kedok saja benar ini 🤫🐈🐈,0,NEGATIF
2025-08-31T17:13:34Z,@abdulsyakur361,CHA ONG COOONGOOOORRRR VIBRATOOOOOORRRR,0,OTHER
2025-08-31T17:02:21Z,@Adiba-yj9wk,ikut suport mb salsa❤❤,0,POSITIF
2025-08-31T16:37:28Z,@Euis1965,Dewan Pemerasan Rakyat,0,NEGATIF
2025-08-31T16:15:39Z,@AliSuhendra-w8j,"GK ada hasil krj MPR, untuk rakyat,mencuri y",0,NEGATIF
2025-08-31T16:12:30Z,@HardiansyahHardiansyah-z4q,"Mba,salsa trimakasi mewakili suara rakyat indonesia. Truskan mba, bismllh menuju jlan yg benar kmu mba🥰🥰🥰🥰🥰😭😭😭😭",0,POSITIF
2025-08-31T16:12:08Z,@DinahAndrianah,"Aku terharu ka,..",0,POSITIF
2025-08-31T16:04:33Z,@kiekie2345,Orang begini yang harusnya duduk wakil in rakyat kita butuh ini salsa Indonesia butuh salsa,0,POSITIF
2025-08-31T16:00:00Z,@saffaadilia6079,Kka Salsa erina smoga penolong masyarakat💪penjarakan sesuai uang haram yg sdh dmakan👏,0,POSITIF
2025-08-31T15:59:48Z,@Inosuke-n6g,Gak belajar dri sikap bupati Pati yg berakhir dilempari sendal😅,0,NEGATIF
2025-08-31T15:53:02Z,@Rijwaniwan-n2s,Harus di bereskan nih orang.sdah menghina rakyat semua,0,NEGATIF
2025-08-31T15:52:05Z,@unitunit-xr9wq,terima kasih mba salsa saya sangat mendukung anda,0,POSITIF
2025-08-31T15:48:40Z,@Sam-bp5kb,Klh kn sahroni kk,0,NEGATIF
2025-08-31T15:45:32Z,@Uwais225,AllahuAkbar sehat slalu kk salsa🥰🤲🤲🤲🤲,0,POSITIF
2025-08-31T15:43:04Z,@avisank8432,"kita nantikan kembalinya dia ke indonesia,",0,POSITIF
2025-08-31T15:41:25Z,@adibedul4283,Dikritik kau lari besar omong kau,0,NEGATIF
2025-08-31T15:35:44Z,@TeguhNata,DOA mbak salsa dikabulkan tuhan ......👍👍👍,1,POSITIF
2025-08-31T15:32:13Z,@Arhadinatama,Perempuan ini juga bahaya bagi perdamaian negeri ini😂😂,0,NEGATIF
2025-08-31T15:30:12Z,@djuminemwasianah4158,Mewakili kemewahan yg diberikan oleh negara😅,0,NEGATIF
2025-08-31T15:26:32Z,@jamaludinfahmi1248,"seandainya sahroni jawab dengan bijak. misalnya setau saya tidak sesederhana tuntutan rakyat untuk membubarkan DPR.. banyak mekanisme yg harus dilalui, dan membutuhkan waktu yg tidak singkat.. gitu.. gak usah ngomong aneh2.. mungkin tidak dijarah rumahnya.. tp Sahroni berhak untuk menggugat orang2 yg sudah menjarah rumahnya dia.. ini negara hukum.. para penjarah siap2 aja yah",0,POSITIF
2025-08-31T15:26:29Z,@donkchanell2558,Ahmad saroni sombong,0,POSITIF
2025-08-31T15:26:02Z,@SinKuan,"syahroni halu dia jadi tony stark , sebelum disentil sama Mbak Salsa, baru dia Tololnya sampe kena Mental😄",0,POSITIF
2025-08-31T15:22:49Z,@HAKULNETTV,saya bangga dengan usaha saya walaupun kecil/wiraswasta...kerja keras keringat sendiri,0,NEGATIF
2025-08-31T15:22:17Z,@hariaja5198,Nona salsa itu adalah sungguh cerdas pemikiran nya,0,NEGATIF
2025-08-31T15:20:31Z,@AjiSeno-s3q,Bantu roy suryo cees dong,0,NEGATIF
2025-08-31T15:20:21Z,@JjjButornmf,"Mentang mentang sudah sukses sombong,kau <a href=""http://sahroni.hm/"">sahroni.hm</a> karna kau gaduh di mana mana",0,NEGATIF
2025-08-31T15:20:04Z,@srijunengsih1721,Semoga KK salsa sehat panjang umur amiin...,0,NEGATIF
2025-08-31T15:19:48Z,@dulnaim6359,mantab mbak Salsa👍❤,0,NEGATIF
2025-08-31T15:19:33Z,@Refly-h2w,"Membantu masyarakat yang gimana bro  yang sudah anda bantu, coba kasi lihat salah satu contoh saja????",0,POSITIF
2025-08-31T15:17:26Z,@EkoAtmojo-h4h,"Mba saya dukung anda, intelek muda... Tantang Prabowo debat, biar jangan omon2 doang. Pasti anda lebih menguasai",1,POSITIF
2025-08-31T15:15:07Z,@bagusyulianto5826,Saingan tsamara PSI ini klo debat😂😂😂,0,POSITIF
2025-08-31T15:14:52Z,@sulistyas5814,mantaap mb...trs kan gulingkan sayroni,0,NEGATIF
2025-08-31T15:12:18Z,@alfianudinn7659,Mantap bak salsa ✌️👍💪💯,0,POSITIF
2025-08-31T15:11:42Z,@miftahhudin820,"Ini orng ngomng apa sih ..ga mikir kali iy lu aja di pilih orng rakyat ,lu bisa duduk di DPR jga krna rakyat aduh..ahmad sahroni otakmu jga di dengkul ,apa krna kamu takut ga bisa korupsi sahroni 😂😂",0,NEGATIF
2025-08-31T15:05:44Z,@ekabudi-o5n,"Salsa sdh mulai sombong lupa daratan. awalnya sy simpati dengan mu, tp dengar kamu semakin sombong main ancam gulingkan pemerintah?  emang siapa lo? <br>lo pikir gulingkan pemerintah hanya krn kenal bbrp org di dunia? <br>Muak sy dengar kesombongan mu",1,NEGATIF
2025-08-31T15:05:32Z,@MochIrfan-ry3mc,hakan,0,NEGATIF
2025-08-31T15:05:15Z,@RifSilegar,Mewakili kerja memperkaya diri sendiri dpr😂😂😂,0,NEGATIF
2025-08-31T15:04:32Z,@BudiAwan-e2k,Semua pimpinan besok ajak debat ya mbk biar kita tau pipinan kita bener2 pimpinan piter pikran bukan piter ngibul,1,NEGATIF
2025-08-31T15:01:20Z,@cevdenofficial3515,Menyala mbak salsa❤❤❤❤,0,NEGATIF
2025-08-31T15:00:04Z,@mariadls9111,Ga mgkn berani debat ternyata nilai sekolah semua 666666677777777666666😮😮😮,0,POSITIF
2025-08-31T14:57:08Z,@agunawan4328,Kagum salsa❤,0,POSITIF
2025-08-31T14:48:44Z,@Dedireaction_1,Good luck bak,0,POSITIF
2025-08-31T14:45:10Z,@pujanggakelana-p7g,mba salsa jelas sahroni  gak mau debat lah karena........,0,NEGATIF
2025-08-31T14:44:57Z,@taetaemoelyanti4208,"Setuju cabut DPR yg kayak Ahmad Sahroni !!,, masih banyak orang yg lebih baik jadi DPR yg kayak gitu.. And saluutt sama kak Salsa Erwina 😊👍",0,NEGATIF
2025-08-31T14:43:59Z,@LukasRian-wd5pw,"Ok,😎",0,NEGATIF
2025-08-31T14:41:58Z,@mawarmawarputri9055,"Walaupun di kritik, tdk pernah berubah, gak ada peningkatan",0,NEGATIF
2025-08-31T14:40:42Z,@idrusbeta1570,Barang 2 d ikhlas aja bang itu hasil pajak bang,0,NEGATIF
2025-08-31T14:36:38Z,@masjen2363,Mantap mbak salsa,0,POSITIF
2025-08-31T14:36:28Z,@SusianaAna-k4s,"Syahroni kepala batu,sok rich,sok,jdi org nomer 1....😂😂😂😂❤❤❤ingattt BPK Syahroni yg GK nyadar dgn ucapane Dewe,adat istiadat TPI ucapan nya tdk terdidik....gila hormat,banyak bnget korban2 dari ucapanmu BPK...tata cara kritik...TPI ucapan Ndak di tata",0,POSITIF
2025-08-31T14:35:10Z,@ErnaLis-x9g,Kerja apa jing kaow,0,POSITIF
2025-08-31T14:34:54Z,@Arofiq-g6u,Inilah saat nya rakyat bertindak,0,POSITIF
2025-08-31T14:32:29Z,@destanugraha690,"Mental yang rusak, mentalnya yang rusak ya kamu sahrponi. Maaf ya.",0,POSITIF
2025-08-31T14:31:07Z,@Syifa-z5m4n,"Mantap ka, salutttt❤",0,NEGATIF
2025-08-31T14:30:25Z,@EkoNugroho-tv3bc,AS bilang mewakili masyarakat... Masyarakat yg mana...???  Anda duduk di DPR hanya memperkaya diri... tanpa melihat rakyat yg hidup dlm kemiskinan... Kalau sdh begini siapa sebenarnya yg tolol...??? Wajar kalau masyarakat marah dgn ucapanmu itu....,0,POSITIF
2025-08-31T14:28:29Z,@DaniManja-v1c,"Tuh dengerin,,, biar faham...",0,POSITIF
2025-08-31T14:27:10Z,@KORCAMKarangbahagiaTANIMERDEKA,"❤ Dahsyat, disebut; &quot;Karyawan Kita...!!!&quot; ❤",0,NEGATIF
2025-08-31T14:26:17Z,@khomisohkhomisoh3178,Sia Sahroni Nu tolo. Sungut sia Sahroni Nu tolo mh.,0,POSITIF
2025-08-31T14:24:05Z,@DaniManja-v1c,"Neh Bru org pinter,, trima KSI mbak salsa atas ilmu pengetahuan nya.",0,NEGATIF
2025-08-31T14:23:40Z,@DaniManja-v1c,"Neh Bru org pinter,, trima KSI mbak salsa atas ilmu pengetahuan nya.",0,NEGATIF
2025-08-31T14:23:16Z,@DaniManja-v1c,"Neh Bru org pinter,, trima KSI mbak salsa atas ilmu pengetahuan nya.",0,NEGATIF
2025-08-31T14:22:02Z,@AlexSer-n1q,Luar biasa adik cantik ini.,0,NEGATIF
2025-08-31T14:16:53Z,@baharudin8953,❤❤❤ mbak salsa....,1,NEGATIF
2025-08-31T14:16:20Z,@AndyGeo79,Dia pikir dia hebat...riak dan sombong..,0,NEGATIF
2025-08-31T14:15:38Z,@Yopiagam,Mantapbe nona,0,POSITIF
2025-08-31T14:09:45Z,@atisari5394,Kereeeen kk Salsa ❤❤❤❤❤❤❤👍👍👍👍👍👍👍👍👍👍,0,NEGATIF
2025-08-31T14:09:34Z,@SitiRosmalia-q5j,6 7 6 6 6 67 😅,0,POSITIF
2025-08-31T14:00:04Z,@ImamRofingi-y3u,dasar media sosial gak bisa dipercaya,0,NEGATIF
2025-08-31T13:53:29Z,@MardiMardi-y7n,Rakyat Indonesia ini Ning salsa semua rakyat harus tau kalau keluarganya ning salsa kenapa kenapa yg tidak baik baik saja itu rakyat harus kebur kebur semua orang yang mengancam terutama Sahroni,0,NEGATIF
2025-08-31T13:53:12Z,@zulfanurazizah055,Klo TDK mau di bubarkan jdilah dpt yg benar benar berpihak pd rakyat..,0,NEGATIF
2025-08-31T13:52:59Z,@aryodidi-d8y,yang perlu di naikin itu gaji TK.sapu....ojol...kuli....buruh...,0,NEGATIF
2025-08-31T13:50:06Z,@novaabdiaa9053,Rakyat Uda capek Uda bosan jdi tnggl kata2 trahir yg ada wajar KLO rakyat ingin maki dan bubarin,0,NEGATIF
2025-08-31T13:49:12Z,@SitiMimi-s8w,"DMN NYA KAU BILANG  ,,KAMI INI WAKIL RAKYAT ... APA YG SDH KAU BUAT UNTUK RAKYAT?? YG IYYA NYA KAU MAKAN PENGHASILAN RAKYAT . PREET. KAU !",0,NEGATIF
2025-08-31T13:42:50Z,@RahmarahmaRahmarahma-q5l,Benar sekali pak 👍👍👍👍👍👍👍,0,NEGATIF
2025-08-31T13:40:01Z,@suyantogunawan9715,Sahroni mah compeni,0,NEGATIF
2025-08-31T13:39:12Z,@MancingAsik-w8s,Adat istiadat yg d bahas tapi yg d sebutkan orang tak berpendidikan itu adat nya mungkin,0,POSITIF
2025-08-31T13:37:54Z,@agustrihandoko242,Mantapppppp,0,POSITIF
2025-08-31T13:34:10Z,@suyantogunawan9715,Harusnya anggota yg TDK ada hasilnya pecat aja percuma makan gaji buta,0,NEGATIF
2025-08-31T13:32:04Z,@satyananur5297,Banyak orang pintar di Indonesia tapi kalah dengan orang rakus menggunakan sistem curang,0,NEGATIF
2025-08-31T13:32:02Z,@ratusulemi9421,"Salsa ,kamu hebat,saya kagum kamu masih muda,Indonesiamembutuhkan kamu,suatu saat kamu akankembali ke Indonesia,bangunlah dan jadikanlah Indonesia kembali harum namanya ,tdk ada lagi koruptor  tdk ada lagi penjilat,tdk ada lagi kambing congek ,tdk ada pejabat yg otaknya di dengkul   ,Infonesia banyaaaak sekali orang pintar,jadikan mereka pemimpin yg jujur",0,NEGATIF
2025-08-31T13:31:05Z,@acinacin7201,Bubarkan dpr karena emang terbukti DPR  kata pk gusdur DPR itu bagaikan taman kanak-kanak,0,NEGATIF
2025-08-31T13:26:54Z,@GyanParmono-u8g,Dia bilang mewakili rakyat..rakyat apa yang di wakili .sebutkan  satu saja yg telah di wakili..tolong DPR .atau anaknya atau istrinya jawab..setidaknya ada halalnya walaupun 1 rupiah dari ratusan juta,0,POSITIF
2025-08-31T13:15:02Z,@BernadusKanus,Apa kerja mu untuk rakyat kalian pintar emang pintar bodohin masyarakat kecil,0,NEGATIF
2025-08-31T13:13:29Z,@hamidahyuningsih8045,Masya Allah kalau untuk di bubarkan mungkin tidak bisa yang bisa hanya di ubah semua kebijakan nya untuk di tiadakan DPR tidak mungkin yang jelas pak prabowo segera mengambil kesimpulan bagaimana DPR ini jangan dulu di sahkan kenaikan gajih anggota dewan demi kebaikan bersama untuk rakyat indonesia,0,NEGATIF
2025-08-31T13:09:21Z,@GdeMahendra,"Meskipun pakai Tuxedo, tetap kurang menarik ya...😂<br>Dasarnya kalau nggak cakep, mau dipakai&#39;in pakaian mewah/modis apapun, gak bakal menarik, wjwjwj",0,POSITIF
2025-08-31T13:07:13Z,@RobialAzli,Ngak ada gunanya angota dpr .tidak membantu masarakat setempat,0,NEGATIF
2025-08-31T13:06:05Z,@yonlee329,"Luar biasa kaka ini, mantap selalu mendukung rakyat yang",0,POSITIF
2025-08-31T13:05:04Z,@arraaninditazahraahmad7281,Ya gak akan berani la dia nilai aja cuma rata rata 6 😁,0,NEGATIF
2025-08-31T13:02:04Z,@azahrarara1230,Meraka bukan pejabat tp penjahat,0,NEGATIF
2025-08-31T12:56:35Z,@IniOrangMedan,Itu apaan si Salsa percuma lulusan UGM tapi bukan kerja atau berkontribusi di Indonesia malah kasih kontribusi ke negara asing Denmark sana apa dia antek2 asing gitu sementara lulusan s1 sampe s3 dari lulusan LN mau balik ke negara Indonesia tersayang ini agar bisa berkontribusi dan buat mencerdaskan kehidupan bangsa dan tanah air Indonesia ini juga,0,NEGATIF
2025-08-31T12:55:46Z,@sunajjijeje6051,teruskan mbak salsa kami warga Indonesia mendukung mu mbak🙏🤲,0,NEGATIF
2025-08-31T12:55:45Z,@DianAlfianza-pv5si,Pecat aja biar kapok q rakyat kecil sumbangan ngk pernah dapat,0,NEGATIF
2025-08-31T12:55:22Z,@paulkrisna3770,Mewakili naik. Mobil mewah.. Rumah mewah.. Mewakili kesejahteraan rakyat... Dll,0,NEGATIF
2025-08-31T12:55:22Z,@SaripudinDaud,"Giliran masyarakat bersatu,sahroni kabur ke luar negri cari bantuan..😂😂😂😂",0,NEGATIF
2025-08-31T12:54:37Z,@DianAlfianza-pv5si,Blas tunjangan kemasarakat mkan aja susah ini    ngk punya beras,0,NEGATIF
2025-08-31T12:53:38Z,@IinHimatululya,"Giliran pejabat mana lagi nih...??? ,😀",0,NEGATIF
2025-08-31T12:52:41Z,@abydzar-ob7rd,Ayo ni...sahroni...tunjukkan...keberanianmu,0,NEGATIF
2025-08-31T12:49:55Z,@kukuhpriyono4257,Katanya sahroni berpendidikan kok takut di ajak debat..... Ngomong saja mana hasilnya kerja kamu sahroni... Jangan mau uangnya saja+jabatan hasil kerjanya nol...,0,NEGATIF
2025-08-31T12:49:28Z,@Firliantina,Kerja memperkaya diri tanpa memikirkan Rakyat yg susah,0,NEGATIF
2025-08-31T12:48:18Z,@OmJack-fz2px,Lagu ini surat untuk anggota per wakilan rakyat yang konyol,0,NEGATIF
2025-08-31T12:46:52Z,@onihonih1309,Ingat d langit masih ada langit  jangan sok pintar tau rasa d ajak debat  sama orang pintar asli mundur kn ketar ketir 😂,0,NEGATIF
2025-08-31T12:46:09Z,@jirmanjirman1384,Prabowok ketir ketir....geng solo bentar lg bablassss angine,0,NEGATIF
2025-08-31T12:46:03Z,@Dadaramaronge,PROUD OF YOU SALSA...,0,NEGATIF
2025-08-31T12:42:36Z,@Joko-h3d,Nyali oni mlempem,0,NEGATIF
2025-08-31T12:41:44Z,@IkiIkiiki-f7r4q,Omong kosong Luh saroni,0,NEGATIF
2025-08-31T12:40:24Z,@SunediMnedi-j8b,"Yang namanya wakil rakyat itu adalah bawahan,atasannya adalah rakyat,bukan sebaliknya...!!!",0,POSITIF
2025-08-31T12:37:28Z,@Sindhu-d2y,"Kutang, cawet bubar mawut....😂😂😂",0,OTHER
2025-08-31T12:36:28Z,@DianPurwati-d2i,Dia mana mungkin mau.mana ada pengetahuan di otak nya.gak ada pengalaman.pengalaman beliau adalah nyemir sepatu sama ojeg payung,0,NEGATIF
2025-08-31T12:34:30Z,@waldatulmaulini3009,Mewakili suara rakyat atau mewakili uang rakyat,0,NEGATIF
2025-08-31T12:27:58Z,@AlexCandra-wd3zp,Mbak salsa sekalian tuh di ajak Debat ketua DPR nya ..biar jangan planga plongo bisa nya cuma SELFI2 diang kerja ..,0,NEGATIF
2025-08-31T12:27:11Z,@dedeng7098,"Bukan wakil rayat,tapi yg ngabisi uang rayat",0,NEGATIF
2025-08-31T12:21:59Z,@MulianaVivo-wy2xx,KLO nampak orang DPR serang,0,NEGATIF
2025-08-31T12:18:51Z,@OpungGaoul,"AHMAD SAHRONI BUKAN SEKELAS SALSA,SAHRONI TDK MAMPU DEBAT 😂",0,POSITIF
2025-08-31T12:17:46Z,@Jurjatun33,Woe kemana nih sak karung goni ditantang tu sama mba salsa ciut kan ga punya nyali lo😮,0,NEGATIF
2025-08-31T12:17:10Z,@opawifky2306,"Wakil rakyat yg gimana ya sahroni, buktikan dulu kalau DPR memang wakil rakyat yg siap nembela rakyat ya",0,NEGATIF
2025-08-31T12:16:17Z,@RusInem-ti5lp,❤❤mantap salsa aq suka sx ikutin mbk salsa,0,POSITIF
2025-08-31T12:13:51Z,@RusInem-ti5lp,"Salsa, sehat selalu yaa biar bsa bantu masyarakat Indonesia kamu hebat",0,POSITIF
2025-08-31T12:11:37Z,@dhianwidodochannel4440,Debat dengan mb salsa ga imbang....nilqi ijazahnya aja rata rata 6😅😅😅,0,NEGATIF
2025-08-31T12:04:30Z,@dothat8054,Dpr bukan tempat manusia bodoh ( problem legislatif rakyat) permanen macam sahroni unfaedah kaw. Mundur? Atau PECAT saja,0,NEGATIF
2025-08-31T12:02:37Z,@dothat8054,Parah klo shahroni masih di kursi dpr😢,0,NEGATIF
2025-08-31T12:02:23Z,@ahmadsaef3629,Keren banget mba salsa😘,0,POSITIF
2025-08-31T11:58:10Z,@BongkekNo,Sarohni harus di pecat,0,NEGATIF
2025-08-31T11:57:02Z,@ronipram5038,"Konon katanya efisiensi tapi dpr kok jor joran,selama ini kalian tidak pernah mewakili kami.",0,NEGATIF
2025-08-31T11:56:07Z,@VivoTapin-f2f,"Itu duid dr mn,bl brg mhl,,,perlu diselidiki",0,NEGATIF
2025-08-31T11:52:41Z,@titanalvaro6935,Ijasahx saja angka 6 semua heran kok bisa jadi anggota DPR ya😂,0,POSITIF
2025-08-31T11:51:38Z,@EnjamHanifah,Bilang tu heh ahmad satroni jaga mulut kamu itu  dewan wakil rakyat jaga etika harus amanah,0,NEGATIF
2025-08-31T11:48:17Z,@munawarohwairoh872,"Mba Salsa ma&#39;af jangan  Cuman di pecat dimiskinkan Sekalian,biar puas Rakyat",0,POSITIF
2025-08-31T11:43:50Z,@CeceCece-qp3mi,Mantap Emba Salsa 👍👍👍👍👍👍,0,POSITIF
2025-08-31T11:35:58Z,@kopralkopral7727,Aku mendukungmu mba salsa maju truss...,0,NEGATIF
2025-08-31T11:33:20Z,@termizianuar5726,sombong amat ayat manusia..,0,NEGATIF
2025-08-31T11:31:51Z,@mjstory1606,"Aslinya BANYAK PEJABAT INDONESIA itu TIDAK CERDAS.<br>Mereka bisa mnjadi DPR krena nekad dgn pengalamannya.<br>Karena bagi mereka mnjd pejabat bs mnjdi lumbung pangan yg fantastis.<br>Makane INDONESIA gak maju².<br><br>Biasanya yg cerdas tdak mmiliki polemik rakyat, krena posisi mereka fokus dgn pkerjaannya shingga lupa bahwa politik dinegara kita ini sangat keras.<br>Ingat saja, hampir pasti tdak ada org cerdas yg mengisi kursi pemerintahan, seandainya baru mau naik pasti banyak sekali hambatannya.<br><br>Mau koment panjang lebar sudah lah.. cukup tau saja dan berdoa",0,NEGATIF
